_id,cod_empresa,razao_social,nome_fantasia,cod_logradouro,nome_logradouro,numero,cod_bairro,nome_bairro,situacao_empresa,data_inicio,data_encerramento,latitude,longitude
147,3398,JESSICA BELFORT CARVALHO LUSTOSA,JC CONSULTORIA E AUDITORIA CONTABIL,50687,Rua Pereira Barreto,2016,400,PASSARINHO,ATIVO,2017-04-01T00:00:00,"",,
148,2322,E B DA SILVA TECNOLOGIA EM INFORMATICA - ME,C&E AUTOMACAO E TECNOLOGIA,33596,Rua João Cavalcanti Petribu,180,396,DOIS UNIDOS,ATIVO,2013-11-12T00:00:00,"",,
149,6023,PROPLANTA AGRO COMERCIAL LTDA,.,50687,Rua Pereira Barreto,200,400,PASSARINHO,ATIVO,1998-03-16T00:00:00,"",,
150,7111,EXPOMETAL COMERCIO DE FERRAGENS EIRELI,EXPO-METAL,50687,Rua Pereira Barreto,200,400,PASSARINHO,ATIVO,2001-06-19T00:00:00,"",,
151,4577,JOSE GONCALVES DANTAS EIRELI - EPP,EXPO-METAL,50687,Rua Pereira Barreto,200,400,PASSARINHO,ATIVO,1990-03-28T00:00:00,"",,
152,2768,RENOVE PE TRATAMENTO DE RESIDUOS S.A.,.,50687,Rua Pereira Barreto,200,400,PASSARINHO,ATIVO,2017-01-18T00:00:00,"",,
153,9743,FBM BOATS INDUSTRIA E COMERCIO NAUTICO LTDA,FBM BOATS,50687,Rua Pereira Barreto,200,400,PASSARINHO,ATIVO,2020-10-15T00:00:00,"",,
154,4923,JGD LOCACAO DE MOVEIS E IMOVEIS LTDA,GD LOCACOES,50687,Rua Pereira Barreto,200,400,PASSARINHO,ATIVO,2021-06-04T00:00:00,"",,
155,5197,GRANJA MAGNOLIA LTDA ME,GRANJA MAGNOLI,62960,Rua Várgem Linda,2,400,PASSARINHO,ATIVO,2008-11-07T00:00:00,"",,
156,1490,ARAUJO QUEIROZ TRANSPORTES RODOVIARIOS LTDA,ENTREPOSTO DE OVOS MAGNOLIA,62960,Rua Várgem Linda,2,400,PASSARINHO,ATIVO,2007-08-15T00:00:00,"",,
157,3065,M A DE SANTANA ALVES COLCHOARIA,"",33170,Rua Expedicionário Jesuíno Ventura,94,396,DOIS UNIDOS,ATIVO,2018-06-28T11:15:16,"",,
158,4620,SOCIEDADE MARIA FERNANDES LTDA,INSTITUTO MARIA FERNANDES,33987,Rua Expedicionário João Maria,33,396,DOIS UNIDOS,ATIVO,1997-03-01T00:00:00,"",,
159,7856,LADJANE JOSE VIANA,INSTITUTO MARIA FERNANDES,33987,Rua Expedicionário João Maria,33,396,DOIS UNIDOS,ATIVO,2019-02-19T00:00:00,"",,
160,5768,AZENATE RODRIGUES DE SOUZA ME,"",50512,Rua Expedicionário Pelópidas Passamani,112,396,DOIS UNIDOS,ATIVO,2001-01-12T00:00:00,"",,
161,5960,CLAUDEMIR PEREIRA DE CARVALHO 05292347426,CLAUDEMIR PEREIRA SERVICOS MUSICAIS,10707,Rua Belmiro de Barros,20,396,DOIS UNIDOS,ATIVO,2017-04-09T00:00:00,"",,
162,169,VALDEMES CARNEIRO DE SOUZA MIUDEZAS,"",29076,Avenida Hildebrando de Vasconcelos,111,396,DOIS UNIDOS,ATIVO,2003-07-22T00:00:00,"",,
163,8848,ALINE CRISTINA SOUSA DE OLIVEIRA 01623601428,ALINNE COSMETICOS,29076,Avenida Hildebrando de Vasconcelos,111,396,DOIS UNIDOS,ATIVO,2019-06-19T00:00:00,"",,
164,9227,R V CRIZOSTOMO INDUSTRIA E COMERCIO ME,"",29076,Avenida Hildebrando de Vasconcelos,2598,396,DOIS UNIDOS,ATIVO,2011-05-08T00:00:00,"",,
165,3913,"MARIA DO CARMO J, A DA CUNHA ME","",29076,Avenida Hildebrando de Vasconcelos,2598,396,DOIS UNIDOS,ATIVO,2003-05-27T00:00:00,"",,
166,5575,SAMARA C DA SILVA,FARMACIA CAMPEAO,29076,Avenida Hildebrando de Vasconcelos,2598,396,DOIS UNIDOS,ATIVO,2015-05-09T00:00:00,"",,
167,5903,STERICYCLE GESTÃO AMBIENTAL LTDA,"",56898,Avenida da Recuperação,2848,400,PASSARINHO,ATIVO,2018-10-17T10:15:12,"",,
168,4106,ELEVANS MAQUINAS E EQUIPAMENTOS PARA LOCAÇÃO EIRELI,ELEVANS MAQUINAS E EQUIPAMENTOS,56898,Avenida da Recuperação,2848,400,PASSARINHO,ATIVO,2021-01-26T00:00:00,"",,
169,7082,FABIO LIRA DO NASCIMENTO,FL GAS,14079,Rua Joaçaba,29,400,PASSARINHO,ATIVO,2009-03-08T00:00:00,"",-7.982582,-34.927884
170,8891,JOSE ROBERTO FONSECA E SILVA JUNIOR 70575080426,JOSE ROBERTO SERVICOS,45950,Rua Jornalista Nelson Firmo,125,396,DOIS UNIDOS,ATIVO,2020-08-09T00:00:00,"",,
171,9429,RAFAEL BARBOSA DE BARROS SANTOS 09147207400,BARBOSA,45950,Rua Jornalista Nelson Firmo,,396,DOIS UNIDOS,ATIVO,2020-03-14T00:00:00,"",,
172,7349,CLUBE DE MAES UNIDOS VENCEREMOS DE DOIS UNIDOS,"",64955,Rua Vinte e Um de Junho,20,396,DOIS UNIDOS,ATIVO,1989-01-02T00:00:00,"",,
173,2994,TROCA CARNAVALESCA MISTA AS CATRAIAS DE DOIS UNIDOS,"",64955,Rua Vinte e Um de Junho,20,396,DOIS UNIDOS,ATIVO,1995-01-02T00:00:00,"",,
174,4935,MEDINSITESES SERVICOS EM ORTOPEDIA LTDA,MEDISINTESES SERVICOS EM OTOPEDIA,22357,Rua Epaminondas Mendonça,208,396,DOIS UNIDOS,ATIVO,2011-08-07T00:00:00,"",,
175,9156,ROSEMERE INACIO DE ARAUJO RESTAURANTE,"",39225,Rua Professor Lobo de Miranda,299,396,DOIS UNIDOS,ATIVO,2011-06-29T00:00:00,"",,
176,5873,PAES DOURADOS PANIFICACAO EIRELI,PADARIA DE SEU VASCO,29076,Avenida Hildebrando de Vasconcelos,2552,396,DOIS UNIDOS,ATIVO,1991-12-13T00:00:00,"",,
177,2857,RAPHAEL & RODRIGO PAPELARIA LTDA,"",29076,Avenida Hildebrando de Vasconcelos,2552,396,DOIS UNIDOS,ATIVO,2007-09-28T00:00:00,"",,
178,10035,SC DE MELO FREIRE BOMBONIERE ME,BOMBONS DOURADOS,29076,Avenida Hildebrando de Vasconcelos,2552,396,DOIS UNIDOS,ATIVO,1999-11-02T00:00:00,"",,
179,3313,LUIZ CLAUDIO CLEMENTINO 33436762415,CASA DAS RACOES,29076,Avenida Hildebrando de Vasconcelos,2552,396,DOIS UNIDOS,ATIVO,2014-01-31T00:00:00,"",,
180,6175,STANLEY ERICK CAVALCANTI PITANGA - ME,FARMACIA DA FAMILIA,29076,Avenida Hildebrando de Vasconcelos,2552,396,DOIS UNIDOS,ATIVO,2016-01-09T00:00:00,"",,
181,4244,MARIA DA CONCEIÇÃO B DOS SANTOS ME,.,22357,Rua Epaminondas Mendonça,,396,DOIS UNIDOS,ATIVO,2017-08-17T00:00:00,"",,
182,5408,L DE SOUZA DA SILVA CARNE ME,"",3581,Rua Aluísio Pinto,,396,DOIS UNIDOS,ATIVO,1998-01-10T00:00:00,"",,
183,5389,EDUCANDARIO NOVA ERA LTDA,EDUCANDARIO NOVA ERA,39225,Rua Professor Lobo de Miranda,301,396,DOIS UNIDOS,ATIVO,2000-01-05T00:00:00,"",,
184,4001,JOSE ROBERTO DA SILVA 73524514472,JOSE ROBERTO DA SILVA,41700,Rua Manoel Lopes de Albuquerque,210,396,DOIS UNIDOS,ATIVO,2019-06-05T00:00:00,"",,
185,1025,ROBSON BATISTA DA SILVA ELETRICA & INFORMATICA,ELECOM,35726,Rua José Domingos de Lima,120,396,DOIS UNIDOS,ATIVO,2009-09-21T00:00:00,"",,
186,7840,IRLANEIDE JOSE DA SILVA,IS INSTALACOES SERVICOS E VENDA DE MATERIAL,35726,Rua José Domingos de Lima,120,396,DOIS UNIDOS,ATIVO,2021-06-07T00:00:00,"",,
187,2191,C. A. DA SILVA MARCENARIA ME,J C MOVEIS,39225,Rua Professor Lobo de Miranda,307,396,DOIS UNIDOS,ATIVO,2008-10-21T00:00:00,"",,
188,4992,C A REPRESENTACAO DE ARTIGOS DO MOBILIARIO LTDA,JC MOVEIS,39225,Rua Professor Lobo de Miranda,307,396,DOIS UNIDOS,ATIVO,2019-04-15T00:00:00,"",,
189,5378,TURBO CONNECTION NETWORK TELECOMUNICAÇÕES LTDA ME,"",43494,Rua da Mata,,396,DOIS UNIDOS,ATIVO,2017-10-10T00:00:00,"",,
190,3799,ANA CAROLINA SILVA MARTINS ME,JB MOTO EXPRESS,43494,Rua da Mata,49,396,DOIS UNIDOS,ATIVO,2005-05-16T00:00:00,"",,
191,336,CLUBE DE MAES DOS MORADORES DO SITIO DO ROSARIO,"",93700,Rua Engenheiro Correia,100,396,DOIS UNIDOS,ATIVO,1987-01-11T00:00:00,"",,
192,3587,ITAMATAMIRIM SERVICOS DE INTERMEDIACAO E REPRESENTACAO,ITAMATAMIRIM REPRESENTACOES,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,1990-01-10T00:00:00,"",,
193,9932,M & C COMERCIO E EMBALAGENS LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,1999-01-09T00:00:00,"",,
194,7271,MOLAC PRODUTOS ALIMENTICIOS LTDA - ME,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,1999-01-09T00:00:00,"",,
195,2153,TOKIO SERVICOS E REPRESENTACAO DE ALIMENTOS LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,1993-01-06T00:00:00,"",,
196,9636,JOSE ASSIS COSTA JUNIOR,SINGULAR EMPREENDIMENTOS,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2010-12-05T00:00:00,"",,
197,221,COMAL COMERCIO ATACADISTA DE ALIMENTOS LTDA,COMAL,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2005-07-28T00:00:00,"",,
198,4209,TWISTER LOGISTICA LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2011-01-24T00:00:00,"",,
199,1478,CRUZ & SILVA TRANSPORTES LOGISTICA LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2011-04-05T00:00:00,"",,
200,3130,ADJS COMERCIO E SERVIOS DE REFRIGERACAO LTDA - ME,POLYTECNICA REFRIGERACA,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2011-04-10T00:00:00,"",,
201,4681,CAMARA COMERCIAL LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,1995-09-01T00:00:00,"",,
202,3307,AGROCEST COMERCIO AGROPECUARIA E FRIGORIFICO LTDA,AGROCEST,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,1995-10-18T00:00:00,"",,
203,7844,NORDESTE DISTRIBUIDORA DE FRIOS LTDA ME,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2007-10-05T00:00:00,"",,
204,9289,COMERCIAL DE ALIMENTOS ACAPULCO LTDA ME,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2002-12-03T00:00:00,"",,
205,408,TRANSPORTE PIMENTEL LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2006-07-31T00:00:00,"",,
206,9748,DISTRIBUIDORA DE ALIMENTOS NOVO HORIZONTE LTDA ME,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2006-09-20T00:00:00,"",,
207,7081,DISTRIBUIDORA DE ALIMENTOS MAXIMO LTDA ME,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2007-01-17T00:00:00,"",,
208,3639,SN COMERCIO DE ALIMENTOS E ESPECIARIAS LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2015-07-27T00:00:00,"",,
209,3257,JOSIAS CAMPELO DE ARAUJO,JEC COMERCIO E SERVICOS,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2016-07-16T00:00:00,"",,
210,3480,CPA - COMPANHIA PERNAMBUCANA DE ARMAZENAGEM EIRELI EPP,CPA - COMPANHIA PERNAMBUCANA DE ARMAZENAGEM,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2017-06-19T00:00:00,"",,
211,4606,ARMAZEM DO GRAO COMERCIO DE ALIMENTOS E EMBALAGENS EIRE,ARMAZEM DO GRAO,77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2018-09-07T16:45:01,"",,
212,8657,LEMOS COMERCIO DE PRODUTOS LTDA,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2015-01-04T00:00:00,"",,
213,3274,MERCANTIL FIGUEREDO EIRELI,"",77216,Avenida Chagas Ferreira,1444,396,DOIS UNIDOS,ATIVO,2020-11-13T00:00:00,"",,
214,4283,PIMENTA COMERCIO DE GAS LTDA,PIMENTA GAS,77216,Avenida Chagas Ferreira,1600,396,DOIS UNIDOS,ATIVO,2016-03-31T00:00:00,"",,
215,4158,RECIFE AGUA INDUSTRIA E COMÉRCIO LTDA,AGUA RECIFE,77216,Avenida Chagas Ferreira,1600,396,DOIS UNIDOS,ATIVO,2020-01-17T00:00:00,"",,
216,2462,RECIFE AGUA INDUSTRIA E COMERCIO EIRELI,AGUAS RECIFE,77216,Avenida Chagas Ferreira,1600,396,DOIS UNIDOS,ATIVO,2020-11-27T00:00:00,"",,
217,6169,QUINTA AVENIDA PARTICIPACOES S/A,"",77216,Avenida Chagas Ferreira,1600,396,DOIS UNIDOS,ATIVO,2017-10-02T00:00:00,"",,
218,1355,VALLE NEVADO PARTICIPACOES S/A,"",77216,Avenida Chagas Ferreira,1600,396,DOIS UNIDOS,ATIVO,2017-10-02T00:00:00,"",,
219,8973,SEVERINO FRANCISCO DE LIMA ESTIVAS ME,SEVERINO FRANCISCO DE LIMA,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,1977-01-07T00:00:00,"",,
220,1421,AUTO VIACAO GLOBO LTDA,.,73601,Rua Senhor do Bonfim,60,612,BREJO DA GUABIRABA,ATIVO,1997-05-08T00:00:00,"",-7.98938,-34.933936
221,7748,TRANSPORTADORA GLOBO LTDA,.,73601,Rua Senhor do Bonfim,60,612,BREJO DA GUABIRABA,ATIVO,1998-06-18T00:00:00,"",-7.98938,-34.933936
222,2120,MOLAS GALVON LTDA,"",56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,1988-01-12T00:00:00,"",,
223,4863,ACO MOLAS LTDA,"",56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,1998-01-09T00:00:00,"",,
224,1835,NORBERSON JOSÉ DE MEDEIROS-ME,.,56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,2003-12-19T00:00:00,"",,
225,5731,ANTONIO BRASILIANO DA SILVA,"",56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,2004-04-11T00:00:00,"",,
226,7879,VERA LUCIA DA CONCEIÇÃO PEÇAS E SERVIÇOS AUTOMOTIVOS ME,ASTEPP PECAS E SERVICOS,56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,2015-05-02T00:00:00,"",,
227,9517,ALBERTO JORGE DE SIQUEIRA NEVES EIRELI - ME,SIQUEIRA TRANSPORTE,56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,2015-04-23T00:00:00,"",,
228,3444,BRAS MOLAS EIRELI,BRAS MOLAS,56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,2014-04-28T00:00:00,"",,
229,3658,ALBERTO JORGE DE SIQUEIRA NEVES,REI DAS MOLAS,56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,2018-03-07T14:15:17,"",,
230,1301,VECIO ALVES DE MENEZES NETO,POSTO SERRA 2,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,1996-01-02T00:00:00,"",,
231,1113,INVESTGAS LOCACAO E INVESTIMENTO LIMITADA,INVESTGAS,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2005-09-28T00:00:00,"",,
232,7243,ROZANGELA MARIA DE SOUZA SARAIVA EIRELI,RESTAURANTE SERRA,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2009-07-30T00:00:00,"",,
233,8692,N. L. T. TRANSPORTES DE CARGAS EIRELI EPP,NLT TRANSPORTES,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2011-09-09T00:00:00,"",,
234,8255,A F DA SILVA LAVA JATO,LAVA JATO SERRA II,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2011-10-31T00:00:00,"",,
235,1455,TERRA VERDE SERVICOS LTDA,"",56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2000-09-18T00:00:00,"",,
236,2841,CLEICE SANDRA CAVALCANTI,QUIOSQUE DA SANDRA,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2013-04-30T00:00:00,"",,
237,4305,GENTIL TRANSPORTE E LOGISTICA DE ALIMENTOS LTDA ME,J K TRANSPORTE,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2008-12-29T00:00:00,"",,
238,7247,L C DE CASTRO COMERCIO DE CEVADA LTDA,CADINHA COMERCIO DE CEVADA,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2014-08-05T00:00:00,"",,
239,4436,DALIN LOGISTICA LTDA ME,DALIN LOGISTICA,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2015-05-11T00:00:00,"",,
240,3763,CENTRAL DE TRANSPORTES E SERVIÇOS LTDA,CENTRAL DE TRANSPORTES,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2014-05-19T00:00:00,"",,
241,9469,J FREIRE NASCIMENTO  TRANSPORTES ME,J & D TRANSPORTES,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2016-10-10T00:00:00,"",,
242,7327,NORTE E NORDESTE TRANSPORTE EIRELI ME,NORTE E NORDESTE TRANSPORTE,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2016-09-30T00:00:00,"",,
243,877,PEDRO CABRAL E SILVA TRANSPORTE DE CARGAS ME,"",56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2017-10-18T00:00:00,"",,
244,5407,SIBELLY FERREIRA DE SANTANA SILVA - CONVENIENCIA EIRELI,.,56898,Avenida da Recuperação,3255,612,BREJO DA GUABIRABA,ATIVO,2018-01-18T16:30:00,"",,
245,6264,ALUVID - INDUSTRIA E COMERCIO DE ALUMINIO E VIDROS LTDA,ALUVID,56898,Avenida da Recuperação,4,612,BREJO DA GUABIRABA,ATIVO,2011-01-18T00:00:00,"",,
246,5231,TROPICAL ALUMINIO LTDA ME,TROPICAL ALUMINIO,56898,Avenida da Recuperação,4,612,BREJO DA GUABIRABA,ATIVO,2005-09-09T00:00:00,"",,
247,7950,DP COMERCIO DE AGUA LTDA,.,56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,1997-01-01T00:00:00,"",,
248,9736,A. M. TORRES FERREIRA EPP,"",56898,Avenida da Recuperação,,612,BREJO DA GUABIRABA,ATIVO,2000-10-26T00:00:00,"",,
249,7835,ANTONIO ROBERTO DA SILVA VAREJISTA,ANTONIO ROBERTO DA SILVA VAREJISTA,56898,Avenida da Recuperação,100,612,BREJO DA GUABIRABA,ATIVO,2020-02-27T00:00:00,"",,
250,4133,MARIA DA CONCEIÇÃO BEZERRA DE OLIVEIRA SOUZA,EDUCANDARIO NOSSA SENHORA DA PIEDADE,85774,Rua N S da Piedade,63,612,BREJO DA GUABIRABA,ATIVO,1993-01-09T00:00:00,"",,
251,3536,REGINALDO HENRIQUE PEREIRA MERCADINHO ME,E NOE,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,1999-01-12T00:00:00,"",,
252,7624,J M DE SOUZA PINTO,CHURRASCARIA E PIZZARIA CONTERRANEA,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2008-01-14T00:00:00,"",,
253,8884,GRACINETE ALVES DE MOURA ME,EDMOTOS PECAS,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2008-01-12T00:00:00,"",,
254,1406,ADRIANA SOARES DE OLIVEIRA,PIZZARIA E CHURRASCARIA CONTERRANEO,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2009-06-18T00:00:00,"",,
255,3203,NOVA MOTOS LTDA ME,NOVA MOTO,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2011-11-08T00:00:00,"",,
256,5500,A S GOMES DA SILVA MERCADINHO LTDA ME,"",12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2012-03-08T00:00:00,"",,
257,9145,JOELMA FREITAS DA SILVA CAVALCANTI - ACADEMIA,"",12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2018-11-09T14:30:10,"",,
258,636,A M RIBEIRO MERCADINHO,"",12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2018-12-28T00:00:00,"",,
259,7136,J T A MOTO PEÇAS COMERCIO E SERVIÇOS LTDA,JTA MOTO PECAS CONTERRANEO,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2021-10-14T00:00:00,"",,
260,4248,PANIFICADORA NATELSON LIMITADA ME,DELICATESSEN SAO JUDAS THADEU,12408,Avenida Vereador Otacílio Azevedo,3000,612,BREJO DA GUABIRABA,ATIVO,1999-01-04T00:00:00,"",,
261,9888,CONTERRANEO COMERCIO DE GAS EIRELI EPP,"",12408,Avenida Vereador Otacílio Azevedo,2880,612,BREJO DA GUABIRABA,ATIVO,1994-11-22T00:00:00,"",,
262,5581,M DAS DORES COSTA MEDICAMENTOS ME,"",12408,Avenida Vereador Otacílio Azevedo,2880,612,BREJO DA GUABIRABA,ATIVO,2005-05-05T00:00:00,"",,
263,1141,THIAGO MANOEL MELO DA SILVA MEDICAMENTOS,FARMANOSSA,12408,Avenida Vereador Otacílio Azevedo,2880,612,BREJO DA GUABIRABA,ATIVO,2019-09-16T00:00:00,"",,
264,6327,GERTRUDES VICTOR DE BARROS,"",12408,Avenida Vereador Otacílio Azevedo,1000,612,BREJO DA GUABIRABA,ATIVO,1979-01-11T00:00:00,"",,
265,4670,FAMILIA LOPES PIZZARIA E RESTAURANTE LTDA,PIZZARIA FAMILIA LOPES,12408,Avenida Vereador Otacílio Azevedo,1000,612,BREJO DA GUABIRABA,ATIVO,2019-05-09T00:00:00,"",,
266,3197,RUTE SOUZA DIAS COMERCIO DE ROUPAS E ACESSÓRIOS,GAROTA BAKANNA,12408,Avenida Vereador Otacílio Azevedo,1000,612,BREJO DA GUABIRABA,ATIVO,2020-11-11T00:00:00,"",,
267,5108,EDUCANDARIO SAO JOAO BATISTA LTDA,"",12408,Avenida Vereador Otacílio Azevedo,90,574,BREJO DE BEBERIBE,ATIVO,1998-01-11T00:00:00,"",,
268,8311,SEVERINO RAMOS DA SILVA LANCONNETE ME,"",12408,Avenida Vereador Otacílio Azevedo,3002,574,BREJO DE BEBERIBE,ATIVO,1993-01-02T00:00:00,"",,
269,4121,R. T. F. BARBOSA BEBIDAS LTDA,"",60674,Rua Santa Tereza,8,574,BREJO DE BEBERIBE,ATIVO,2021-04-27T00:00:00,"",-7.989196,-34.930192
270,4080,EUNICE M SILVA - ME,ARMAZEM SANTA TEREZA,60674,Rua Santa Tereza,11,574,BREJO DE BEBERIBE,ATIVO,2001-06-19T00:00:00,"",,
271,2609,MAURILIO BEZERRA DE OLIVEIRA JUNIOR ME,ARMAZEM SANTA TEREZA,60674,Rua Santa Tereza,12,574,BREJO DE BEBERIBE,ATIVO,1996-01-02T00:00:00,"",,
272,3391,V. C. DE LIMA ARMARINHO,LOJA J&V,60674,Rua Santa Tereza,94,574,BREJO DE BEBERIBE,ATIVO,2018-08-21T00:00:00,"",,
273,9726,ERALDO MARCOLINO DA SILVA ME,NEN BEBIDAS,60674,Rua Santa Tereza,38,574,BREJO DE BEBERIBE,ATIVO,2012-08-03T00:00:00,"",-7.988542,-34.929624
274,7184,A. J. DO NASCIMENTO FILHO COMERCIO DE MATERIAIS DE CONS,CENTRAL DA CONSTRUCAO,60674,Rua Santa Tereza,34,574,BREJO DE BEBERIBE,ATIVO,2019-11-04T00:00:00,"",-7.988637,-34.929736
275,2019,ESPACO EDUCACIONAL ANA CECILIA LTDA  ME,ESPACO EDUCACIONAL ANA CECILIA,25844,Rua da Amizade,102,574,BREJO DE BEBERIBE,ATIVO,2007-01-24T00:00:00,"",,
276,9719,EDUCANDARIO CLAUDIA LIMA LTDA,EDUCANDARIO CLAUDIA LIMA,1376,Rua São Jorge,4640,574,BREJO DE BEBERIBE,ATIVO,1998-11-20T00:00:00,"",,
277,6155,VANUZA MARIA DE FREITAS ME,"",56898,Avenida da Recuperação,1856,612,BREJO DA GUABIRABA,ATIVO,1996-01-09T00:00:00,"",,
278,3585,MOLAS 7 ESTRELAS PECAS E SERVICOS PARA VEICULOS EIREL,MOLAS 7 ESTRELAS,56898,Avenida da Recuperação,1856,612,BREJO DA GUABIRABA,ATIVO,2013-05-20T00:00:00,"",,
279,791,INSTITUTO MARCOS PAULO LTDA,INSTITUTO MARCOS PAULO,31208,Rua Itanhandu,,612,BREJO DA GUABIRABA,ATIVO,1998-08-09T00:00:00,"",,
280,6800,P. L. SANTOS DE CASTRO - MERCADINHO,"",36064,Córrego José Idalino,,612,BREJO DA GUABIRABA,ATIVO,2020-05-14T00:00:00,"",,
281,3333,MANOEL CORDEIRO DE ARAUJO FILHO - ME,MERCADINHO CORDEIRO,36064,Córrego José Idalino,404,612,BREJO DA GUABIRABA,ATIVO,2016-11-03T00:00:00,"",,
282,3728,MANOEL S DE MELO MOVEIS ME,"",12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,1998-05-18T00:00:00,"",,
283,8465,LUCAS DE ARAUJO SOARES MOTOS,LUCAS MOTOS DESEMPENO,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2010-12-16T00:00:00,"",,
284,1843,GMAIL COM VAREJISTA DE MATERIAIS DE CONSTRUCAO LTDA ME,GMAIL CONSTRUCOES,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,2011-09-09T00:00:00,"",,
285,9911,LEVI DE ARAUJO SOARES ME,LEVI MOTO BIKE,12408,Avenida Vereador Otacílio Azevedo,,612,BREJO DA GUABIRABA,ATIVO,1997-08-18T00:00:00,"",,
286,4175,KJ COMERCIO VAREJISTA DE EQUIPAMENTOS DE ESCRITORIO E I,KS INFORMATICA,12408,Avenida Vereador Otacílio Azevedo,288,612,BREJO DA GUABIRABA,ATIVO,2017-06-21T00:00:00,"",,
